game_id,title,primary_type,exposure_band,share_band,n_band,mean_adj_band,mean_p_band,adj_diff_vs_global
153830,Tic Talk,Party,ge20,0.8,80,,,
153839,Burgenland,Other,ALL,1.0,161,6.457863673768772,0.7809539444105021,0.0
153870,Green Deal,Economic,0-4,0.0279720279720279,3,,,
153870,Green Deal,Economic,5-19,0.0559440559440559,7,,,
153870,Green Deal,Economic,ge20,0.916083916083916,131,,,
153905,Warband: Against the Darkness,Other,ALL,1.0,287,7.092490320752732,0.7966548497912309,0.0
153912,Mystery of the Abbey with The Pilgrims' Chronicles,Other,ALL,1.0,627,7.097739392459142,0.6375350140840464,0.0
156009,Port Royal,Economic,0-4,0.0781355171640116,1392,,,
156009,Port Royal,Economic,5-19,0.2693515817814673,4801,,,
156009,Port Royal,Economic,ge20,0.652512901054521,11633,,,
156061,Imperialism: Road to Domination,Economic,0-4,0.0326530612244898,8,,,
156061,Imperialism: Road to Domination,Economic,5-19,0.1469387755102041,36,,,
156061,Imperialism: Road to Domination,Economic,ge20,0.8204081632653061,201,,,
156091,Sons of Anarchy: Men of Mayhem,Other,ALL,1.0,2923,7.538499505872163,0.6720962459431429,0.0
156108,Regular Show Fluxx,Other,ALL,1.0,338,6.14831019010952,0.4837211352144432,0.0
156129,Deception: Murder in Hong Kong,Party,0-4,0.1160949868073878,2683,,,
156129,Deception: Murder in Hong Kong,Party,5-19,0.4493273930533327,10387,,,
156129,Deception: Murder in Hong Kong,Party,ge20,0.4345776201392793,10046,,,
156138,Happy Pigs,Economic,0-4,0.0636619718309859,112,,,
156138,Happy Pigs,Economic,5-19,0.1943661971830985,344,,,
156138,Happy Pigs,Economic,ge20,0.7419718309859155,1317,,,
156175,Championship Formula Racing,Other,ALL,1.0,338,7.92592615353109,0.6749041526467957,0.0
156180,Eggs and Empires,Other,ALL,1.0,942,7.049141527384572,0.6274369697007208,0.0
156266,Apex Theropod Deck-Building Game,Other,ALL,1.0,647,7.34928083951957,0.6850927935163985,0.0
156336,Onirim (Second Edition),Coop,0-4,0.0614327959553562,643,,,
156336,Onirim (Second Edition),Coop,5-19,0.310598111227702,3256,,,
156336,Onirim (Second Edition),Coop,ge20,0.6279690928169417,6583,,,
156372,Heart of Crown: Fairy Garden,Other,ALL,1.0,304,8.435737541032188,0.6814328626450866,0.0
156373,Chimera,Other,ALL,1.0,846,7.58545874700252,0.7569981281716918,0.0
156420,Geek Out! Pop Culture Party,Party,0-4,0.0786026200873362,17,,,
156420,Geek Out! Pop Culture Party,Party,5-19,0.3973799126637554,90,,,
156420,Geek Out! Pop Culture Party,Party,ge20,0.5240174672489083,120,,,
156442,Asking for Trobils,Other,ALL,1.0,1042,7.3370675994631185,0.6894333297887852,0.0
156443,AVGhost: Paranormal Investigation,Coop,0-4,0.0364963503649635,5,,,
156443,AVGhost: Paranormal Investigation,Coop,5-19,0.2700729927007299,36,,,
156443,AVGhost: Paranormal Investigation,Coop,ge20,0.6934306569343066,95,,,
156453,Tutti Frutti,Other,ALL,1.0,122,6.175238343485989,0.6298886234464549,0.0
156455,Viticulture: Complete Collector's Edition,Economic,0-4,0.0260545905707196,20,,,
156455,Viticulture: Complete Collector's Edition,Economic,5-19,0.1861042183622828,149,,,
156455,Viticulture: Complete Collector's Edition,Economic,ge20,0.7878411910669976,635,,,
156457,Gloobz,Other,ALL,1.0,486,6.471473048677178,0.5715769207825326,0.0
156458,RoboRama,Other,ALL,1.0,134,6.680910444255484,0.7759362384382396,0.0
156474,MERCS: Recon – Assassination Protocol,Coop,0-4,0.0426829268292682,6,,,
156474,MERCS: Recon – Assassination Protocol,Coop,5-19,0.3048780487804878,50,,,
156474,MERCS: Recon – Assassination Protocol,Coop,ge20,0.6524390243902439,107,,,
156482,Unknown,Coop,0-4,0.0705128205128205,10,,,
156482,Unknown,Coop,5-19,0.2884615384615384,44,,,
156482,Unknown,Coop,ge20,0.6410256410256411,100,,,
156496,March of the Ants,Coop,0-4,0.0789644012944983,121,,,
156496,March of the Ants,Coop,5-19,0.2964401294498381,457,,,
156496,March of the Ants,Coop,ge20,0.6245954692556634,965,,,
156501,Greenland,Economic,0-4,0.0290748898678414,32,,,
156501,Greenland,Economic,5-19,0.1400881057268722,158,,,
156501,Greenland,Economic,ge20,0.8308370044052863,943,,,
156546,Monikers,Party,0-4,0.0818828515211139,540,,,
156546,Monikers,Party,5-19,0.4250037838655971,2808,,,
156546,Monikers,Party,ge20,0.4931133646132889,3258,,,
156548,Super Dungeon Explore: Forgotten King,Coop,0-4,0.1005154639175257,116,,,
156548,Super Dungeon Explore: Forgotten King,Coop,5-19,0.3659793814432989,425,,,
156548,Super Dungeon Explore: Forgotten King,Coop,ge20,0.5335051546391752,621,,,
156566,Lords of Xidit,Other,ALL,1.0,6292,7.472944943085987,0.722001699117115,0.0
155065,Lifeform,Other,ALL,1.0,254,7.343528483077076,0.6847665463278739,0.0
155068,Arcadia Quest,Other,ALL,1.0,10107,7.78642594870587,0.6078410266692901,0.0
155081,POOP: The Game,Party,0-4,0.1424657534246575,51,,,
155081,POOP: The Game,Party,5-19,0.4082191780821917,148,,,
155081,POOP: The Game,Party,ge20,0.4493150684931506,163,,,
155119,Mars Attacks: The Dice Game,Other,ALL,1.0,775,5.979116318705059,0.5401171347171114,0.0
155122,"1066, Tears to Many Mothers: The Battle of Hastings",Wargame,0-4,0.1475409836065573,125,,,
155122,"1066, Tears to Many Mothers: The Battle of Hastings",Wargame,5-19,0.3360655737704918,287,,,
155122,"1066, Tears to Many Mothers: The Battle of Hastings",Wargame,ge20,0.5163934426229508,441,,,
155157,Baby Blues,Party,0-4,0.1318327974276527,40,,,
155157,Baby Blues,Party,5-19,0.3183279742765273,99,,,
155157,Baby Blues,Party,ge20,0.5498392282958199,170,,,
155173,Subdivision,Other,ALL,1.0,1426,6.853155915265186,0.7470752388587819,0.0
155250,TseuQuesT,Other,ALL,1.0,178,2.9109743667560584,0.5439020244924051,0.0
155255,Pax Pamir,Economic,0-4,0.0229249011857707,28,,,
155255,Pax Pamir,Economic,5-19,0.1217391304347826,154,,,
155255,Pax Pamir,Economic,ge20,0.8553359683794466,1082,,,
155258,Guess the Mess!,Party,0-4,0.04375,7,,,
155258,Guess the Mess!,Party,5-19,0.19375,31,,,
155258,Guess the Mess!,Party,ge20,0.7625,122,,,
155314,Strike A Pose,Party,0-4,0.043859649122807,4,,,
155314,Strike A Pose,Party,5-19,0.1491228070175438,16,,,
155314,Strike A Pose,Party,ge20,0.8070175438596491,92,,,
155322,Hearts of AttrAction,Other,ALL,1.0,277,6.578051168285701,0.6841181796190736,0.0
157354,Five Tribes: The Djinns of Naqala,Other,ALL,1.0,42042,8.046420955678892,0.6499324600485599,0.0
157403,Black Fleet,Other,ALL,1.0,5565,7.26762321437077,0.6368214426009182,0.0
157413,New Bedford,Other,ALL,1.0,2007,7.409760702630171,0.711539911048806,0.0
157451,Mein erster Spieleschatz,Coop,0-4,0.0612244897959183,8,,,
157451,Mein erster Spieleschatz,Coop,5-19,0.3333333333333333,49,,,
157451,Mein erster Spieleschatz,Coop,ge20,0.6054421768707483,89,,,
157521,Victory in Europe,Wargame,0-4,0.0,0,,,
157521,Victory in Europe,Wargame,5-19,0.1049382716049382,16,,,
157521,Victory in Europe,Wargame,ge20,0.8950617283950617,145,,,
157526,Viceroy,Other,ALL,1.0,5677,7.14025346247349,0.7373891255271905,0.0
157586,Linkage: A DNA Card Game,Other,ALL,1.0,131,5.877410810357065,0.5829031546325043,0.0
157653,Illusions of Glory: The Great War on the Eastern Front,Wargame,0-4,0.0193050193050193,4,,,
157653,Illusions of Glory: The Great War on the Eastern Front,Wargame,5-19,0.138996138996139,36,,,
157653,Illusions of Glory: The Great War on the Eastern Front,Wargame,ge20,0.8416988416988417,218,,,
157673,Pints of Blood,Other,ALL,1.0,145,5.942931777031113,0.6494702512177208,0.0
157723,We Didn't Playtest This at All with Chaos Pack Expansion,Party,0-4,0.1650485436893204,119,,,
157723,We Didn't Playtest This at All with Chaos Pack Expansion,Party,5-19,0.4410540915395284,318,,,
157723,We Didn't Playtest This at All with Chaos Pack Expansion,Party,ge20,0.3938973647711511,283,,,
157779,Barragoon,Other,ALL,1.0,197,7.423278397256376,0.7065357706502277,0.0
157789,Pandemic: Contagion,Other,ALL,1.0,3428,6.63508154420736,0.6024818554739191,0.0
157809,Nations: The Dice Game,Other,ALL,1.0,5728,7.375259763318186,0.7099542817120151,0.0
157815,Heat,Other,ALL,1.0,249,6.441261509709111,0.630731479519125,0.0
157838,Roll For It! Express,Other,ALL,1.0,133,6.044337984631525,0.5895306999636623,0.0
157912,Rise to Power,Other,ALL,1.0,440,6.61999832738648,0.7047305782555545,0.0
157917,The Lord of the Ice Garden,Other,ALL,1.0,1281,8.016784878023804,0.7749338629371821,0.0
157969,Sheriff of Nottingham,Party,0-4,0.1832210998877665,6529,,,
157969,Sheriff of Nottingham,Party,5-19,0.4852693602693603,17295,,,
157969,Sheriff of Nottingham,Party,ge20,0.3315095398428732,11815,,,
157979,Tau Ceti: Planetary Crisis,Economic,0-4,0.1353383458646616,17,,,
157979,Tau Ceti: Planetary Crisis,Economic,5-19,0.3007518796992481,40,,,
157979,Tau Ceti: Planetary Crisis,Economic,ge20,0.5639097744360902,75,,,
158093,Frankenstein's Bodies,Other,ALL,1.0,146,6.292561665355835,0.6666449530677195,0.0
158100,Speed Cups²,Other,ALL,1.0,469,6.689637631086928,0.5610847807629238,0.0
158109,Onward to Venus,Other,ALL,1.0,1450,7.30208854898103,0.7565560562896928,0.0
158130,Tanto Cuore: Oktoberfest,Other,ALL,1.0,368,7.493793534153832,0.5923415407512211,0.0
158168,NHL Power Play Team-Building Card Game,Other,ALL,1.0,302,6.935812573486035,0.6375213752598607,0.0
158237,1914: Glory's End / When Eagles Fight,Wargame,0-4,0.0,0,,,
158237,1914: Glory's End / When Eagles Fight,Wargame,5-19,0.1058201058201058,19,,,
158237,1914: Glory's End / When Eagles Fight,Wargame,ge20,0.8941798941798942,169,,,
158243,Dragon Slayer,Other,ALL,1.0,1722,5.697134518841585,0.5271804150322081,0.0
158256,Last One Lost,Other,ALL,1.0,120,5.440247371690567,0.636907123603556,0.0
158267,Double Feature,Party,0-4,0.0588235294117647,10,,,
158267,Double Feature,Party,5-19,0.1497326203208556,27,,,
158267,Double Feature,Party,ge20,0.7914438502673797,148,,,
158268,Karma,Other,ALL,1.0,372,6.059733065242448,0.5114125622039333,0.0
158275,Marvel Dice Masters: Uncanny X-Men,Other,ALL,1.0,3752,7.281967885649011,0.6423574651577726,0.0
158316,Villainy,Other,ALL,1.0,144,6.254620330411217,0.6723501579534858,0.0
158339,Lost Legacy: The Starship,Other,ALL,1.0,2694,6.885821128873254,0.5825699606474863,0.0
158340,Lost Legacy: Flying Garden,Other,ALL,1.0,1673,6.981911667217257,0.5982953761718708,0.0
158356,Dark Horse,Other,ALL,1.0,336,6.677627191953012,0.5887453535940649,0.0
158392,Stay Away!,Party,0-4,0.2015094339622641,266,,,
158392,Stay Away!,Party,5-19,0.4437735849056604,588,,,
158392,Stay Away!,Party,ge20,0.3547169811320754,469,,,
158435,Dogs of War,Wargame,0-4,0.200297176820208,673,,,
158435,Dogs of War,Wargame,5-19,0.4413075780089153,1485,,,
158435,Dogs of War,Wargame,ge20,0.3583952451708767,1206,,,
158445,Caravelas II,Other,ALL,1.0,111,6.540082889891499,0.4255098935778043,0.0
158534,Bring Out Yer Dead,Other,ALL,1.0,701,6.549685159666964,0.6620565260656304,0.0
155822,Krosmaster Junior,Other,ALL,1.0,323,6.052851431346981,0.5157667802657488,0.0
155827,Krosmaster: Quest,Other,ALL,1.0,530,6.728861746951887,0.6669757624703578,0.0
155969,Harbour,Economic,0-4,0.081938834391229,425,,,
155969,Harbour,Economic,5-19,0.2400461627236007,1248,,,
155969,Harbour,Economic,ge20,0.6780150028851702,3525,,,
155987,Abyss,Other,ALL,1.0,15217,7.635548995303619,0.6422039211786668,0.0
156007,Mound Builders,Economic,0-4,0.1780104712041884,33,,,
156007,Mound Builders,Economic,5-19,0.2094240837696335,40,,,
156007,Mound Builders,Economic,ge20,0.612565445026178,117,,,
158600,Hanamikoji,Other,ALL,1.0,19235,7.771460626531826,0.5508289125816188,0.0
158742,Yardmaster Express,Other,ALL,1.0,1248,6.079595815635368,0.6139940154175696,0.0
158753,Clash of Rage,Wargame,0-4,0.2686980609418282,96,,,
158753,Clash of Rage,Wargame,5-19,0.4099722991689751,148,,,
158753,Clash of Rage,Wargame,ge20,0.3213296398891966,115,,,
158791,Dodekka,Other,ALL,1.0,275,6.541276336886968,0.5864338708629249,0.0
158812,Shadow Throne,Other,ALL,1.0,242,7.002815930965092,0.6897336441241816,0.0
158815,At Any Cost: Metz 1870,Wargame,0-4,0.0041152263374485,0,,,
158815,At Any Cost: Metz 1870,Wargame,5-19,0.1152263374485596,27,,,
158815,At Any Cost: Metz 1870,Wargame,ge20,0.8806584362139918,214,,,
158816,Longstreet Attacks: The Second Day at Gettysburg,Wargame,0-4,0.0,0,,,
158816,Longstreet Attacks: The Second Day at Gettysburg,Wargame,5-19,0.1290322580645161,23,,,
158816,Longstreet Attacks: The Second Day at Gettysburg,Wargame,ge20,0.8709677419354839,162,,,
158837,27th Passenger: A Hunt on Rails,Party,0-4,0.0864661654135338,22,,,
158837,27th Passenger: A Hunt on Rails,Party,5-19,0.244360902255639,64,,,
158837,27th Passenger: A Hunt on Rails,Party,ge20,0.6691729323308271,178,,,
158851,Play Me: Alice in Wonderdice,Other,ALL,1.0,252,5.741293737092337,0.5652658787284898,0.0
158861,Athlas: Duel for Divinity,Other,ALL,1.0,145,6.712775782110081,0.8207261911905074,0.0
158882,Elevenses for One,Other,ALL,1.0,350,6.351689642358675,0.5712681785677325,0.0
158883,Norsaga,Other,ALL,1.0,236,6.517325442351639,0.5961879637066106,0.0
158886,Stonewall's Sword: The Battle of Cedar Mountain,Wargame,0-4,0.0,0,,,
158886,Stonewall's Sword: The Battle of Cedar Mountain,Wargame,5-19,0.0961538461538461,19,,,
158886,Stonewall's Sword: The Battle of Cedar Mountain,Wargame,ge20,0.903846153846154,188,,,
158888,Race to Berlin,Wargame,0-4,0.0092592592592592,0,,,
158888,Race to Berlin,Wargame,5-19,0.1666666666666666,17,,,
158888,Race to Berlin,Wargame,ge20,0.8240740740740741,89,,,
158889,Summoner Wars: Alliances Master Set,Other,ALL,1.0,1794,8.286580762765244,0.6704569962013092,0.0
158899,Colt Express,Other,ALL,1.0,32767,7.347442452759249,0.5468442808124382,0.0
158900,Samurai Spirit,Coop,0-4,0.06394640682095,314,,,
158900,Samurai Spirit,Coop,5-19,0.2848152659358506,1403,,,
158900,Samurai Spirit,Coop,ge20,0.6512383272431993,3207,,,
158915,GEM,Other,ALL,1.0,490,6.576188408995726,0.7354978205451828,0.0
158916,TAJ,Other,ALL,1.0,322,6.328149879572045,0.7633359872122145,0.0
158917,TKO,Other,ALL,1.0,283,5.144572891179716,0.6491366778644349,0.0
158918,FLY,Party,0-4,0.0378378378378378,13,,,
158918,FLY,Party,5-19,0.1810810810810811,67,,,
158918,FLY,Party,ge20,0.7810810810810811,289,,,
158968,Maha Yodha,Other,ALL,1.0,104,6.17271490835793,0.6466833343022425,0.0
158970,Nautilus Industries,Economic,0-4,0.0084388185654008,1,,,
158970,Nautilus Industries,Economic,5-19,0.1308016877637131,31,,,
158970,Nautilus Industries,Economic,ge20,0.8607594936708861,204,,,
158971,Lighthouse Run,Other,ALL,1.0,273,6.811197918358398,0.6839761281320901,0.0
158973,Albion's Legacy,Coop,0-4,0.047457627118644,13,,,
158973,Albion's Legacy,Coop,5-19,0.223728813559322,65,,,
158973,Albion's Legacy,Coop,ge20,0.7288135593220338,214,,,
158976,Ascension: Year One Collector's Edition,Other,ALL,1.0,433,7.972375996145021,0.5780097831833554,0.0
158978,Adventure Time Card Wars: Princess Bubblegum vs. Lumpy Space Princess,Other,ALL,1.0,331,6.142447893125008,0.4218884520363019,0.0
158982,Blue Max: World War I Air Combat,Wargame,0-4,0.0921787709497206,32,,,
158982,Blue Max: World War I Air Combat,Wargame,5-19,0.3072625698324022,109,,,
158982,Blue Max: World War I Air Combat,Wargame,ge20,0.6005586592178771,215,,,
158991,Hannin Wa Odoru,Party,0-4,0.1259370314842578,83,,,
158991,Hannin Wa Odoru,Party,5-19,0.3658170914542729,244,,,
158991,Hannin Wa Odoru,Party,ge20,0.5082458770614693,339,,,
159011,Thornwatch,Other,ALL,1.0,160,6.46137546120612,0.6029820703296036,0.0
159044,The Hobbit: Enchanted Gold,Other,ALL,1.0,250,5.583201064860042,0.51286772237519,0.0
159059,The King's Abbey,Other,ALL,1.0,614,7.126800783853957,0.8065164147868953,0.0
159087,"I Say, Holmes! (Second Edition)",Other,ALL,1.0,137,5.749642862120456,0.5953061099000011,0.0
159109,XenoShyft: Onslaught,Coop,0-4,0.0393700787401574,149,,,
159109,XenoShyft: Onslaught,Coop,5-19,0.2480314960629921,944,,,
159109,XenoShyft: Onslaught,Coop,ge20,0.7125984251968503,2715,,,
159141,Code of Nine,Other,ALL,1.0,489,6.88144953542823,0.752234657815045,0.0
159143,HUE,Other,ALL,1.0,705,6.696611803914738,0.679090958863557,0.0
159209,Bucket King 3D,Other,ALL,1.0,532,6.671421333934908,0.6962742415158794,0.0
159333,Fendo,Other,ALL,1.0,121,8.166506203111037,0.684265997599719,0.0
159355,Colors of Kasane,Other,ALL,1.0,368,7.034007731355584,0.6966758175654384,0.0
159405,The Shadow Over Westminster,Coop,0-4,0.1,13,,,
159405,The Shadow Over Westminster,Coop,5-19,0.2384615384615384,30,,,
159405,The Shadow Over Westminster,Coop,ge20,0.6615384615384615,86,,,
159406,Portal: The Uncooperative Cake Acquisition Game,Other,ALL,1.0,1444,6.321872563131078,0.5833634135236085,0.0
159437,iGranie z Gruzem,Other,ALL,1.0,143,5.498212829497401,0.4074717937156825,0.0
159446,Panthalos,Other,ALL,1.0,212,7.248823909854146,0.8413274509689727,0.0
159469,Ortus Regni,Other,ALL,1.0,602,8.03562590893062,0.7738630594749611,0.0
159470,Jungle Rumble,Other,ALL,1.0,206,6.907396319182796,0.7960791085821542,0.0
159473,Quartermaster General,Wargame,0-4,0.0932546995945447,252,,,
159473,Quartermaster General,Wargame,5-19,0.3066715812753409,831,,,
159473,Quartermaster General,Wargame,ge20,0.6000737191301143,1628,,,
159492,The Game of 49,Economic,0-4,0.0524802300503235,72,,,
159492,The Game of 49,Economic,5-19,0.1869158878504672,259,,,
159492,The Game of 49,Economic,ge20,0.7606038820992091,1058,,,
159500,We Didn't Playtest This Either with Blue Deck and Dice Are Fun Expansions,Party,0-4,0.126865671641791,16,,,
159500,We Didn't Playtest This Either with Blue Deck and Dice Are Fun Expansions,Party,5-19,0.417910447761194,56,,,
159500,We Didn't Playtest This Either with Blue Deck and Dice Are Fun Expansions,Party,ge20,0.4552238805970149,61,,,
159503,The Captain Is Dead,Coop,0-4,0.0810240963855421,268,,,
159503,The Captain Is Dead,Coop,5-19,0.2939759036144578,975,,,
159503,The Captain Is Dead,Coop,ge20,0.625,2075,,,
159504,Folklore: The Affliction,Coop,0-4,0.0347082494969818,68,,,
159504,Folklore: The Affliction,Coop,5-19,0.2530181086519115,503,,,
159504,Folklore: The Affliction,Coop,ge20,0.7122736418511066,1416,,,
159507,Urban Panic,Economic,0-4,0.0571428571428571,7,,,
159507,Urban Panic,Economic,5-19,0.1928571428571428,26,,,
159507,Urban Panic,Economic,ge20,0.75,105,,,
159508,AquaSphere,Other,ALL,1.0,7447,7.6783521969940605,0.8227697868773598,0.0
159515,Operation F.A.U.S.T.,Other,ALL,1.0,345,6.506413041385122,0.6645756959423739,0.0
159536,Hungry as a Bear,Other,ALL,1.0,155,5.875657645247325,0.589583668144486,0.0
159566,Unicorn Glitterluck: Cloud Crystals,Other,ALL,1.0,727,6.081276891757831,0.5660994674379287,0.0
159575,Dracula's Feast,Party,0-4,0.0995670995670995,45,,,
159575,Dracula's Feast,Party,5-19,0.3051948051948052,141,,,
159575,Dracula's Feast,Party,ge20,0.5952380952380952,275,,,
159581,Maskmen,Other,ALL,1.0,1799,7.433994702672213,0.6833897863163684,0.0
159632,Strife: Legacy of the Eternals,Other,ALL,1.0,545,7.006208867793879,0.6880807458412835,0.0
159633,Start Player Express,Party,0-4,0.0093457943925233,0,,,
159633,Start Player Express,Party,5-19,0.2616822429906542,27,,,
159633,Start Player Express,Party,ge20,0.7289719626168224,78,,,
159675,Fields of Arle,Economic,0-4,0.02184680700513,246,,,
159675,Fields of Arle,Economic,5-19,0.1795506810543074,2029,,,
159675,Fields of Arle,Economic,ge20,0.7986025119405625,9029,,,
159692,Comanchería: The Rise and Fall of the Comanche Empire,Wargame,0-4,0.0743919885550786,51,,,
159692,Comanchería: The Rise and Fall of the Comanche Empire,Wargame,5-19,0.296137339055794,207,,,
159692,Comanchería: The Rise and Fall of the Comanche Empire,Wargame,ge20,0.6294706723891274,440,,,
156689,Legendary: A Marvel Deck Building Game – Villains,Coop,0-4,0.088235294117647,233,,,
156689,Legendary: A Marvel Deck Building Game – Villains,Coop,5-19,0.3291855203619909,872,,,
156689,Legendary: A Marvel Deck Building Game – Villains,Coop,ge20,0.582579185520362,1545,,,
156714,Doomtown: Reloaded,Other,ALL,1.0,2262,7.324764467126821,0.7422700262115967,0.0
156719,Dino Race,Other,ALL,1.0,512,6.350057654049476,0.616958258633762,0.0
156722,Reglamentacja: Gra na Kartki,Other,ALL,1.0,110,6.607905688825343,0.5040188736590958,0.0
156737,The X-Files,Other,ALL,1.0,316,6.387906929994808,0.6153628141111627,0.0
156776,"Warhammer 40,000: Conquest",Other,ALL,1.0,3124,7.600732380771316,0.6573592204466606,0.0
156786,Munchkin Panic,Other,ALL,1.0,836,6.0479547405684295,0.5512166604002537,0.0
156840,Clinic,Economic,0-4,0.0140515222482435,5,,,
156840,Clinic,Economic,5-19,0.0374707259953161,15,,,
