game_id,title,year,weight,min_players,max_players,families,designers,n_obs,adj_mean,resid_Q3bFam,n_version_tgt,n_contained_tgt,decision,reason,evidence,confidence
262818,The Cousins' War (Second Edition),2018.0,2.1176,2.0,2.0,"[""Components: Map (Continental / National scale)"", ""Components: Wooden pieces & boards"", ""Country: England"", ""Country: Scotland"", ""Crowdfunding: Gamefound"", ""History: Wars of the Roses"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Pocket Campaigns (Surprised Stare Games)""]","[""David J. Mortimer""]",374,7.517571889135652,0.2019369488256064,0,0,borderline,edition_title_no_structured_corroboration,title 'The Cousins' War (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
299659,Clash of Cultures: Monumental Edition,2021.0,3.7446,2.0,4.0,"[""Ancient: Mesopotamia"", ""Components: Hexagonal Tiles"", ""Components: Miniatures"", ""Game: Clash of Cultures"", ""Mechanism: 4X"", ""Versions & Editions: Big Box Versions of Individual Games""]","[""Christian Marcussen""]",4164,8.71348890858617,0.3198815175938314,0,0,borderline,edition_Game_family_possible,families Game: Clash of Cultures + designer 1 year 9 weight 0.13 vs base 40765 title 'Clash of Cultures: Monumental Edition' but weight/year diff larger or no link,borderline
331190,Meeples & Monsters: Kickstarter Edition,2022.0,2.3333,1.0,4.0,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: TableTop Simulator Mod (TTS)""]","[""Ole Steiness""]",544,7.207648770002692,-0.251130621288711,0,0,borderline,kickstarter_edition_no_Game_family,"title 'Meeples & Monsters: Kickstarter Edition' contains kickstarter/edition but no Game: family, no link",borderline
6503,Harpoon: Captain's Edition,1990.0,2.4348,2.0,4.0,"[""Country: Soviet Union"", ""Country: USA"", ""Series: Harpoon (GDW & Admiralty Trilogy Group""]","[""Larry Bond""]",124,6.297104971021908,-0.3018094452960094,0,0,borderline,edition_title_no_structured_corroboration,title 'Harpoon: Captain's Edition' contains edition pattern but no version/contained link or Game: family,borderline
76436,Bismarck (Second Edition),1978.0,3.2059,2.0,2.0,"[""Mechanism: Hidden Movement"", ""Players: Two-Player Only Games"", ""Region: Atlantic Ocean"", ""Theme: Weather"", ""War Battlespace: Naval warfare"", ""War Level of Command: Operational"", ""War Level of Command: Tactical""]","[""Jack Greene""]",254,7.010154344942575,-0.1127838045941187,0,0,borderline,edition_title_no_structured_corroboration,title 'Bismarck (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
140620,Lewis & Clark: The Expedition,2013.0,3.3183,1.0,5.0,"[""Components: Multi-Use Cards"", ""Digital Implementations: Board Game Arena"", ""Digital Implementations: Tabletopia"", ""Game: Lewis & Clark"", ""Historical Figures: Lewis & Clark"", ""History: Oregon Trail"", ""Mechanism: Tableau Building"", ""Players: Games with Solitaire Rules"", ""Theme: Native Americans / First Peoples""]","[""C\u00e9drick Chaboussit""]",15804,7.826782650337437,-0.1209428625988309,0,0,borderline,edition_Game_family_possible,families Game: Lewis & Clark + designer 1 year 2 weight 0.96 vs base 171669 title 'Lewis & Clark: The Expedition' but weight/year diff larger or no link,borderline
178054,A Study in Emerald (Second Edition),2015.0,2.9403,2.0,5.0,"[""Books: Sherlock Holmes"", ""Theme: Cthulhu Mythos""]","[""Martin Wallace""]",2751,7.331419356180849,-0.1703162599973602,0,0,borderline,edition_title_no_structured_corroboration,title 'A Study in Emerald (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
178349,Empires at Sea: Deluxe Edition,2016.0,2.6667,2.0,5.0,"[""Components: Gems/Crystals"", ""Crowdfunding: Kickstarter""]","[""Zach Silverzweig"", ""Amy Silverzweig""]",113,6.684467605268029,-0.4559460174453402,0,0,borderline,edition_title_no_structured_corroboration,title 'Empires at Sea: Deluxe Edition' contains edition pattern but no version/contained link or Game: family,borderline
219621,Walk the Plank: Deluxe Edition,2017.0,1.2,3.0,5.0,"[""Creatures: Ghosts"", ""Crowdfunding: Kickstarter"", ""Series: Get Bit Trilogy (Mayday Games)"", ""Theme: Pirates""]","[""Jared Tinney"", ""Shane Steely""]",449,6.653631404111208,0.3541971736417721,0,0,borderline,edition_title_no_structured_corroboration,title 'Walk the Plank: Deluxe Edition' contains edition pattern but no version/contained link or Game: family,borderline
231942,Last Night on Earth: The Zombie Game – 10 Year Anniversary Edition,2017.0,2.7,2.0,6.0,"[""Components: Compact Discs (CDs)"", ""Creatures: Zombies"", ""Players: One versus Many"", ""Series: Last Night on Earth Game Engine (Flying Frog Production)""]","[""Jason C. Hill""]",269,7.964623853392851,0.8710561695113217,0,0,borderline,edition_title_no_structured_corroboration,title 'Last Night on Earth: The Zombie Game – 10 Year Anniversary Edition' contains edition pattern but no version/contained link or Game: family,borderline
241853,Museum: Kickstarter Edition,2019.0,2.3333,1.0,4.0,"[""Components: Game Trayz Inside"", ""Crowdfunding: Kickstarter"", ""Series: Museum (Holy Grail Games)"", ""Theme: Archaeology / Paleontology""]","[""Eric Dubus"", ""Olivier Melison""]",149,7.594837660289307,0.5684049461815475,0,0,borderline,kickstarter_edition_no_Game_family,"title 'Museum: Kickstarter Edition' contains kickstarter/edition but no Game: family, no link",borderline
247963,Fist of Dragonstones: The Tavern Edition,2018.0,2.0,3.0,6.0,"[""Components: Gems/Crystals"", ""Series: The Great Designers (Stronghold Games)""]","[""Bruno Faidutti"", ""Michael Schacht""]",145,6.935767487639042,0.1531664954490406,0,0,borderline,edition_title_no_structured_corroboration,title 'Fist of Dragonstones: The Tavern Edition' contains edition pattern but no version/contained link or Game: family,borderline
259571,Quarriors! Qultimate Quedition,2019.0,2.1667,2.0,4.0,"[""Series: Quarriors Pool Building system""]","[""Eric M. Lang"", ""Mike Elliott""]",334,7.848769524629266,0.8229805696129437,0,0,borderline,edition_title_no_structured_corroboration,title 'Quarriors! Qultimate Quedition' contains edition pattern but no version/contained link or Game: family,borderline
276779,Micro City (Second Edition),2020.0,1.9655,1.0,2.0,"[""Players: Games with Solitaire Rules"", ""Players: Two-Player Only Games"", ""Theme: City""]","[""Kamil Langie"", ""Micha\u0142 Jagodzi\u0144ski""]",589,6.858989279458242,-0.4150329093086258,0,0,borderline,edition_title_no_structured_corroboration,title 'Micro City (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
329106,Fallen Land: A Post Apocalyptic Board Game – 2nd Edition,2023.0,3.8889,1.0,6.0,"[""Country: USA"", ""Crowdfunding: Kickstarter"", ""Theme: Post-Apocalyptic""]","[""Jon Lonngren"", ""Sean Cahill""]",159,8.47802357917602,0.5739435939994628,0,0,borderline,edition_title_no_structured_corroboration,title 'Fallen Land: A Post Apocalyptic Board Game – 2nd Edition' contains edition pattern but no version/contained link or Game: family,borderline
359065,Blitz Bowl: Ultimate Edition,2022.0,2.2727,2.0,2.0,"[""Admin: Better Description Needed!"", ""Game: Blood Bowl"", ""Players: Two-Player Only Games"", ""Series: Specialist Games (Games Workshop)"", ""Setting: Warhammer Fantasy Board Games"", ""Theme: Fantasy Sports""]",[],249,8.579050702178197,1.1272706247452433,0,0,borderline,edition_title_Game_family_no_corroboration,"title 'Blitz Bowl: Ultimate Edition' contains edition pattern + families Game: Blood Bowl but no version/contained link, designer overlap 0",borderline
369258,Isle of Skye: Big Box,2022.0,2.125,2.0,5.0,"[""Country: Scotland"", ""Game: Isle of Skye (Lookout Games)"", ""Versions & Editions: Big Box Versions of Individual Games""]","[""Andreas Pelikan"", ""Alexander Pfister""]",353,8.223449131645932,0.991550888242692,0,0,borderline,edition_Game_family_possible,families Game: Isle of Skye (Lookout Games) + designer 2 year 7 weight 0.13 vs base 176494 title 'Isle of Skye: Big Box' but weight/year diff larger or no link,borderline
369635,Between Two Cities Essential Edition,2022.0,1.7692,1.0,7.0,[],"[""Matthew O'Malley"", ""Ben Rosset""]",334,7.705679492919999,0.5969438872202337,0,0,borderline,edition_title_no_structured_corroboration,title 'Between Two Cities Essential Edition' contains edition pattern but no version/contained link or Game: family,borderline
386136,"Warhammer 40,000 (Tenth Edition)",2023.0,4.2,2.0,6.0,"[""Game: Warhammer 40,000 (Tenth Edition)"", ""Setting: Warhammer 40,000 Wargames""]",[],162,8.090259943860612,-0.4473715290021367,0,0,borderline,edition_title_Game_family_no_base,"title 'Warhammer 40,000 (Tenth Edition)' + Game: Warhammer 40,000 (Tenth Edition) but no other game with same family found",borderline
27961,Risk: Transformers – Cybertron Battle Edition,2007.0,1.8333,2.0,4.0,"[""Game: Risk (Official)"", ""Theme: Robots"", ""Toys: Transformers"", ""TV Shows: 80's Cartoons"", ""Versions & Editions: Versions with IP after the original release""]","[""(Uncredited)""]",493,5.323679367671147,-0.8936434169448404,0,0,borderline,edition_Game_family_possible,families Game: Risk (Official) + designer 0 year 1 weight 0.12 vs base 22254 title 'Risk: Transformers – Cybertron Battle Edition' but weight/year diff larger or no link,borderline
54625,Space Hulk (Third Edition),2009.0,2.7837,2.0,2.0,"[""Admin: Better Description Needed!"", ""Category: Dungeon Crawler"", ""Components: Sand Timers"", ""Game: Space Hulk"", ""Mechanism: Campaign Games"", ""Players: Two-Player Only Games"", ""Setting: Warhammer 40,000 Board Games""]","[""Richard Halliwell""]",6780,7.713062000154827,-0.1332342908197601,0,0,borderline,edition_Game_family_possible,families Game: Space Hulk + designer 1 year 20 weight 0.29 vs base 2163 title 'Space Hulk (Third Edition)' but weight/year diff larger or no link,borderline
107190,Flash Duel: Second Edition,2011.0,1.6102,1.0,5.0,"[""Admin: Better Description Needed!"", ""Players: Games with Solitaire Rules"", ""Series: Fantasy Strike (Sirlin)"", ""Theme: Anime / Manga"", ""Versions & Editions: More-Player Versions of Two-Player Games""]","[""David Sirlin""]",787,7.164036298332229,0.6656662858601781,0,0,borderline,edition_title_no_structured_corroboration,title 'Flash Duel: Second Edition' contains edition pattern but no version/contained link or Game: family,borderline
142638,Incredible Expeditions: Quest for Atlantis,2015.0,2.6923,1.0,5.0,"[""Crowdfunding: Kickstarter"", ""Game: Incredible Expeditions"", ""Mythology: Atlantis"", ""Theme: Cthulhu Mythos"", ""Theme: Steampunk""]","[""Liz Spain""]",149,6.0320274206624855,-0.7810209158614931,0,0,borderline,edition_title_Game_family_no_base,title 'Incredible Expeditions: Quest for Atlantis' + Game: Incredible Expeditions but no other game with same family found,borderline
157323,MBT (Second Edition),2016.0,3.9091,2.0,2.0,"[""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Panzer game system (Yaquinto/Avalon Hill/GMT)"", ""War Level of Command: Tactical""]","[""James M. Day""]",256,8.063411724292202,0.0089163779552858,0,0,borderline,edition_title_no_structured_corroboration,title 'MBT (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
192074,Odin's Ravens (Second Edition),2016.0,1.2353,2.0,2.0,"[""Animals: Birds"", ""Animals: Crows / Ravens / Magpies"", ""Crowdfunding: Kickstarter"", ""Mechanism: Card Line"", ""Mythology: Norse"", ""Players: Two-Player Only Games"", ""Theme: Vikings""]","[""Thorsten Gimmler""]",4228,7.2241696837428355,0.2448141974296449,0,0,borderline,edition_title_no_structured_corroboration,title 'Odin's Ravens (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
245200,Heckmeck Deluxe,2018.0,1.2273,2.0,7.0,"[""Animals: Chickens / Roosters"", ""Animals: Worms"", ""Components: Meeples (Animal) / Animeeples"", ""Series: Heckmeck"", ""Series: The Chicken Family of Zoch"", ""Versions & Editions: Big Box Versions of Individual Games""]","[""Reiner Knizia""]",848,7.202876624949499,0.5548213844794434,0,0,borderline,edition_title_no_structured_corroboration,title 'Heckmeck Deluxe' contains edition pattern but no version/contained link or Game: family,borderline
250463,Stadt Land Vollpfosten: Classic Edition,2016.0,1.2727,2.0,10.0,"[""Series: Pim Pam Pet"", ""Traditional Games: Categories / Guggenheim""]",[],206,6.217240054490612,-0.0559938197161029,0,0,borderline,edition_title_no_structured_corroboration,title 'Stadt Land Vollpfosten: Classic Edition' contains edition pattern but no version/contained link or Game: family,borderline
266447,Greenland (Third Edition),2018.0,3.56,1.0,4.0,"[""Crowdfunding: Kickstarter"", ""Islands: Greenland (Denmark)"", ""Series: Dominata"", ""Theme: Inuit Peoples"", ""Theme: Native Americans / First Peoples"", ""Theme: Survival"", ""Theme: Vikings""]","[""Phil Eklund""]",583,7.60621252082978,-0.1384138042353448,0,0,borderline,edition_title_no_structured_corroboration,title 'Greenland (Third Edition)' contains edition pattern but no version/contained link or Game: family,borderline
304821,Animal Upon Animal: Christmas Edition,2020.0,1.0,2.0,4.0,"[""Game: Tier auf Tier"", ""Holidays: Christmas""]","[""Klaus Miltenberger""]",188,7.305023912799236,0.7305950866939614,0,0,borderline,edition_Game_family_possible,families Game: Tier auf Tier + designer 1 year 9 weight 0.00 vs base 111379 title 'Animal Upon Animal: Christmas Edition' but weight/year diff larger or no link,borderline
311464,Florenza: X Anniversary Edition,2020.0,3.6842,1.0,5.0,"[""Cities: Florence (Tuscany, Italy)"", ""Country: Italy"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Players: Games with Solitaire Rules"", ""Region: Tuscany (Italy)"", ""Theme: Art""]","[""P.S. Martensen"", ""Stefano Groppi""]",322,8.270386178614592,0.4793574386006689,0,0,borderline,edition_title_no_structured_corroboration,title 'Florenza: X Anniversary Edition' contains edition pattern but no version/contained link or Game: family,borderline
324941,Happy Little Dinosaurs: Exclusive Edition,2021.0,1.5,2.0,6.0,"[""Animals: Dinosaurs""]","[""Ramy Badie""]",111,6.259340650047993,-0.5835020382822185,0,0,borderline,edition_title_no_structured_corroboration,title 'Happy Little Dinosaurs: Exclusive Edition' contains edition pattern but no version/contained link or Game: family,borderline
325810,Ascension: 10 Year Anniversary Edition,2022.0,1.814,1.0,4.0,"[""Crowdfunding: Kickstarter"", ""Game: Ascension Deck Building"", ""Players: Games with Solitaire Rules""]","[""Justin Gary""]",840,7.973590898395578,0.663172382376219,0,0,borderline,edition_Game_family_possible,families Game: Ascension Deck Building + designer 1 year 0 weight 0.73 vs base 304531 title 'Ascension: 10 Year Anniversary Edition' but weight/year diff larger or no link,borderline
327242,Fossilis: Kickstarter Edition,2020.0,2.4,1.0,5.0,"[""Animals: Dinosaurs"", ""Components: 5 x 5 Grids"", ""Components: Game Trayz Inside"", ""Components: Tweezers"", ""Crowdfunding: Kickstarter"", ""Players: Games with Solitaire Rules""]","[""David Alberto Diaz""]",267,7.259279552166936,0.072427373342216,0,0,borderline,kickstarter_edition_no_Game_family,"title 'Fossilis: Kickstarter Edition' contains kickstarter/edition but no Game: family, no link",borderline
357726,51st State: Ultimate Edition,2023.0,2.7313,1.0,4.0,"[""Components: Multi-Use Cards"", ""Crowdfunding: Gamefound"", ""Game: 51st State"", ""Mechanism: Tableau Building"", ""Players: Games with Solitaire Rules"", ""Setting: Neuroshima"", ""Theme: Post-Apocalyptic"", ""Theme: Survival"", ""Versions & Editions: Big Box Versions of Individual Games""]","[""Ignacy Trzewiczek""]",1445,8.44950397745717,0.5392546511827181,0,0,borderline,edition_Game_family_possible,families Game: 51st State + designer 1 year 7 weight 0.16 vs base 192458 title '51st State: Ultimate Edition' but weight/year diff larger or no link,borderline
